CCAA;Ciudad;Universidad;Grupo;URL grupo;Nombre y Apellidos;Posición;Afiliación;Genero;Año de la primera publicación;Documentos por autor (1er tema al que más ha contribuido) en Scopus;1er tema al que el autor ha contribuido más en Scopus entre 2017–2021;Impacto de las citas ponderado por 1er tema;Documentos por autor (2do tema al que más ha contribuido) en Scopus;2do tema al que el autor ha contribuido más en Scopus entre 2017–2021;Impacto de las citas ponderado por 2do tema;ScopusID;ScopusID URL;WOS ResearcherID;Orcid;GoogleScholar;Balz;Citaciones GS;h-index GS;i10-index GS;Citaciones desde 2018 GS;h-index desde 2018 GS;i10-index desde 2018;Citaciones Scopus;Documentos citados Scopus;h-index Scopus;Numero de documentos Scopus;co-autores Scopus;Scopus tot citations / tot coauthors;Mean H-index Scopus-Google;Mean citations Scopus-Google
Comunidad de Madrid;Tallinn, Harjumaa, Estonia;eu-LISA;;;Javier Galbally;Capability Building Officer – Research & DevelopmentCapability Building Officer – Research & Development;Postdoctoral Researcher UAM;;2007;8;"Biometry; Cryptosystem; Dermatoglyphics";0,86;5;"Fingerprint Recognition; Dermatoglyphics; Biometry";0,75;22034244200;https://www.scopus.com/authid/detail.uri?authorId=22034244200;GEU-9229-2022;https://orcid.org/0000-0002-2009-0256;https://scholar.google.com/citations?hl=en&user=n651QqEAAAAJ&view_op=list_works&sortby=pubdate;;6454;44;85;3807;35;66;3881;2492;34;98;155;25;39;5167,5
Comunidad de Madrid;Ansbach, BavariaAlemania;Hochschule Ansbach;;;Marta Gomez-Barrero;Research Professor;Doctorado por la UAM;1;2011;21;"Liveness; Biometry; Fetal Alcohol Spectrum Disorders";1,6;12;"Biometry; Cryptosystem; Dermatoglyphics";0,86;37048528800;https://www.scopus.com/authid/detail.uri?authorId=37048528800;ABA-4498-2020;https://orcid.org/0000-0003-4581-5353;https://scholar.google.com/citations?view_op=list_works&hl=es&hl=es&user=n6UNbE8AAAAJ&sortby=pubdate;;2602;27;58;2210;25;52;1606;1029;21;87;142;11;24;2104
Comunidad de Madrid;Madrid;Input Output (IOHK);;;Jesús Díaz Vico;Cryptography Researcher;Doctorado por la UAM;;2011;3;"Authentication; Electronic Cash; Revocation";1,01;1;"Bitcoin; Ethereum; Internet Of Things";2,57;7401604016;https://www.scopus.com/authid/detail.uri?authorId=7401604016;J-4856-2013;https://orcid.org/0000-0001-6300-2749;https://scholar.google.com/citations?user=mHPICkQAAAAJ&hl=en;;261;9;9;143;6;2;140;126;5;16;9;16;7;200,5
Comunidad de Madrid;Cantoblanco, Madrid;Universidad Autónoma de Madrid;;;Plantilla:;2;Mujeres:;1;0;;"Signature Verification; Neural Networks; Forgery; Signature Verification; Neural Networks; Forgery; Biometry; Cryptosystem; Dermatoglyphics; Liveness; Biometry; Fetal Alcohol Spectrum Disorders; Authentication; Electronic Cash; Revocation";1,06;;"User Authentication; Smartphone; Touch Screens; User Authentication; Smartphone; Touch Screens; Fingerprint Recognition; Dermatoglyphics; Biometry; Biometry; Cryptosystem; Dermatoglyphics; Bitcoin; Ethereum; Internet Of Things";1,41;;;;;;;;;;;;;4336;;31;146;;21;36;6202
Comunidad de Madrid;Móstoles/Madrid;Universidad Rey Juan Carlos;Cyber Security Cluster - CsC;http://www.cybersecuritycluster.es/index.html;Marta Beltrán Pardo;Titular;;;2004;4;"Single Sign-On; Identity Management; Authentication";1,01;2;"Fog Computing; Network Protocol; Internet of Things";1,86;56352015600;https://www.scopus.com/authid/detail.uri?authorId=56352015600;O-3886-2014;https://orcid.org/0000-0002-1689-7479;https://scholar.google.com/citations?hl=en&user=aPoIuYIAAAAJ&view_op=list_works&sortby=pubdate;;449;12;16;233;9;8;199;182;9;44;22;9;10,5;324
Comunidad de Madrid;Móstoles/Madrid;Universidad Rey Juan Carlos;Grupo de Innovación Docente Automatic Learn-ing Environment Host for Obtaining Overpowered Programmers - ALEHOOP;https://gestion2.urjc.es/pdi/grupos-innovacion/alehoop;Antonio González Pardo;Titular;;;2010;7;"Community Detection; Complex Network; Modularity";0,82;3;"Hidden Markov Models; Constraint Satisfaction Problems; Unmanned Aerial Vehicles";2,24;36499388200;https://www.scopus.com/authid/detail.uri?authorId=36499388200;ABB-7444-2020;https://orcid.org/0000-0002-1558-9239;https://scholar.google.com/citations?user=4q0uBN4AAAAJ&hl=en&oi=ao;;1139;16;28;752;12;16;607;503;11;50;51;12;13,5;873
Comunidad de Madrid;Móstoles/Madrid;Universidad Rey Juan Carlos;Grupo de Innovación Docente Automatic Learn-ing Environment Host for Obtaining Overpowered Programmers - ALEHOOP;https://gestion2.urjc.es/pdi/grupos-innovacion/alehoop;Ángel Serrano Sánchez de León;Profesor contratado doctor;;;2001;1;"Automated Vehicle; Automation; Autonomous Driving";1,62;1;"Border Control; Authentication; Biometry";0,48;13006922400;https://www.scopus.com/authid/detail.uri?authorId=13006922400;DVI-8741-2022;https://orcid.org/0000-0001-7118-2866;https://scholar.google.com/citations?hl=en&user=ZdNWqXkAAAAJ&view_op=list_works&sortby=pubdate;;514;11;12;114;5;3;287;264;8;28;28;10;9,5;400,5
Comunidad de Madrid;Móstoles/Madrid;Universidad Rey Juan Carlos;;;Plantilla:;3;Mujeres:;1;;;"Single Sign-On; Identity Management; Authentication; Community Detection; Complex Network; Modularity; Automated Vehicle; Automation; Autonomous Driving";1,15;;"Fog Computing; Network Protocol; Internet of Things; Hidden Markov Models; Constraint Satisfaction Problems; Unmanned Aerial Vehicles; Border Control; Authentication; Biometry";1,53;;;;;;;;;;;;;364;;9;41;;10;11;533
Comunidad Valenciana;Valencia ;Universitat Politècnica de València;Dpto. de Informática de Sistemas y Computadores (DISCA);http://cybersecurity.upv.es/;Ismael Ripoll-Ripoll;Titular;;;1993;3;"Attack; Malware; Virtual Machine";1,29;1;"Jammers; Stackelberg Equilibrium; Attack";1,26;6602581509;https://www.scopus.com/authid/detail.uri?authorId=6602581509;I-5546-2015;https://orcid.org/0000-0001-8592-0786;https://scholar.google.com/citations?hl=en&user=hnueV_YAAAAJ&view_op=list_works&sortby=pubdate;;2513;29;49;577;13;16;839;694;17;53;64;13;23;1676
Comunidad Valenciana;Valencia ;Universitat Politècnica de València;Dpto. de Informática de Sistemas y Computadores (DISCA);http://cybersecurity.upv.es/;Héctor Marco-Gisbert;Profesor Contratado Doctor;;;2013;7;"Attack; Malware; Virtual Machine";1,29;3;"Bitcoin; Ethereum; Internet Of Things";2,57;55949369600;https://www.scopus.com/authid/detail.uri?authorId=55949369600;AAH-7000-2019;https://orcid.org/0000-0001-6976-5763;https://scholar.google.com/citations?user=9UYoCLQAAAAJ&hl=en&oi=ao;;754;13;13;702;13;13;332;307;7;19;13;26;10;543
Comunidad Valenciana;Valencia ;Universitat Politècnica de València;Valencian Research Institute for Artificial Intelligence - VRAIN;https://vrain.upv.es/;Román Santiago Escobar;Titular;;;1999;11;"Computer Circuits; Rewriting Logic; Algebraic Specification";0,59;6;"Electronic Voting; Security Protocols; Cryptography";0,88;6701593474;https://www.scopus.com/authid/detail.uri?authorId=6701593474;AAL-3399-2020;https://orcid.org/0000-0002-3550-4781;https://scholar.google.com/citations?hl=en&user=N7QyjPAAAAAJ;;2270;30;44;908;17;26;1074;498;15;109;50;21;22,5;1672
Comunidad Valenciana;Valencia ;Universitat Politècnica de València;Dpto. de Informática de Sistemas y Computadores (DISCA);http://cybersecurity.upv.es/;Juan Carlos Ruiz García;Profesor Contratado;;;2001;4;"Fault Injection; Soft Error; Software Testing";0,66;4;"Single Events Upsets; Field Programmable Gate Array; Soft Error";0,67;35729380700;https://www.scopus.com/authid/detail.uri?authorId=35729380700;A-9119-2016;https://orcid.org/0000-0001-7678-3513;https://scholar.google.es/citations?user=IwVJRWUAAAAJ&hl=es;;1078;17;37;328;10;10;379;308;10;60;31;12;13,5;728,5
Comunidad Valenciana;Valencia ;Universitat Politècnica de València;;;Plantilla:;4;Mujeres:;0;;;"Attack; Malware; Virtual Machine; Attack; Malware; Virtual Machine; Computer Circuits; Rewriting Logic; Algebraic Specification; Fault Injection; Soft Error; Software Testing";0,96;;"Jammers; Stackelberg Equilibrium; Attack; Bitcoin; Ethereum; Internet Of Things; Electronic Voting; Security Protocols; Cryptography; Single Events Upsets; Field Programmable Gate Array; Soft Error";1,35;;;;;;;;;;;;;656;;12;60;;18;17;1155
Comunidad Valenciana;Alicante;Universidad de Alicante;Criptología y seguridad computacional;https://cvnet.cpd.ua.es/curriculum-breve/grp/es/criptologia-y-seguridad-computacional/569;Antonio Zamora Gómez;Titular;;;1999;1;"Home Networks; OSGi; Intelligent Buildings";2,71;1;"Access Control; Encryption; Diffie-Hellman";1,15;10839179200;https://www.scopus.com/authid/detail.uri?authorId=10839179200;K-9778-2014;https://orcid.org/0000-0003-0401-6440;https://scholar.google.es/citations?hl=es&user=fqujyrEAAAAJ;;501;11;16;148;7;3;171;126;7;44;20;9;9;336
Comunidad Valenciana;Alicante;Universidad de Alicante;Criptología y seguridad computacional;https://cvnet.cpd.ua.es/curriculum-breve/grp/es/criptologia-y-seguridad-computacional/569;Rafael Álvarez Sánchez;Titular;;;2001;2;"Attack; Wi-Fi; Denial-Of-Service Attack";0,85;1;"Malware; Attack; Fool";2,85;7202902803;https://www.scopus.com/authid/detail.uri?authorId=7202902803;L-4057-2014;https://orcid.org/0000-0002-8254-6255;https://scholar.google.es/citations?user=qkVSO3EAAAAJ&hl=en;;401;11;13;134;7;3;138;104;5;37;25;6;8;269,5
Comunidad Valenciana;Alicante;Universidad de Alicante;Criptología y seguridad computacional;https://cvnet.cpd.ua.es/curriculum-breve/grp/es/criptologia-y-seguridad-computacional/569;Jose Vicente Aguirre Pastor;Profesor Asociado;;;2006;1;"Voice/Data Communication Systems; Internet Telephony; Packet Loss";0,62;0;NA;0;11339849700;https://www.scopus.com/authid/detail.uri?authorId=11339849700;NA;not found;not found;;not found;not found;not found;not found;not found;not found;16;9;3;8;6;3;3;16
Comunidad Valenciana;Temuco, Chile;Universidad La Frontera;;;Mauricio Rubén Diéguez Rebolledo;Profesor Titular;Doctor en Informática por la Universidad de Alicante;;2009;3;"Programmers; Hardware; Novice";1,1;2;"Computer Security; Insurance; Insurability";0,98;55481025300;https://www.scopus.com/authid/detail.uri?authorId=55481025300;AAM-5739-2020;https://orcid.org/0000-0001-8728-7101;https://scholar.google.se/citations?user=j_75Cv0AAAAJ&hl=en;;65;4;1;50;3;0;26;20;3;22;21;1;3,5;45,5
Comunidad Valenciana;Alicante;Universidad de Alicante;;;Plantilla:;4;Mujeres:;0;0;;;1,37;;;1,66;;;;;;;;;;;;;88;;5;28;;4;6;167
Extremadura;Badajoz;Universidad de Extremadura;Grupo de Ingeniería de Medios - GIM;https://gim.unex.es/index.php?option=com_content&view=article&id=17:andres-caro-lindo&catid=13&lang=es&Itemid=30;Andres Caro Lindo;Titular;;;2002;14;"Pork Meat; 2-Methyl-3-Furanthiol; Iberian (Swine Breed)";1,23;1;"Network Security; Vulnerability; Attack";0,9;22333786700;https://www.scopus.com/authid/detail.uri?authorId=22333786700;G-7277-2015;https://orcid.org/0000-0002-6367-2694;https://scholar.google.com/citations?user=Eq0Cvb0AAAAJ&hl=es;;757;17;20;422;14;17;533;251;14;48;48;11;15,5;645
Extremadura;Badajoz;Universidad de Extremadura;;;Plantilla:;1;Mujeres:;0;;;"Pork Meat; 2-Methyl-3-Furanthiol; Iberian (Swine Breed)";0,9;;"Network Security; Vulnerability; Attack";0,9;;;;;;;;;;;;;533;;14;48;;11;16;645
Galicia;Vigo;Universidade de Vigo;Antenas, Radar y Comunicaciones Ópticas;https://atlanttic.uvigo.es/es/investigacion/grupos-de-investigacion/com/;Marcos Curty Alonso;Catedrático;;;2001;30;"Quantum Key Distribution; Quantum Communication; Key Rate";1,05;1;"Bell's Inequality; Contextuality; Nonlocality";0,77;6603176659;https://www.scopus.com/authid/detail.uri?authorId=6603176659;L-2416-2014;https://orcid.org/0000-0002-0330-6828;https://scholar.google.com/citations?user=EFIITREAAAAJ&hl=en&oi=ao;;7397;37;64;4540;30;53;5147;3195;33;94;116;44;35;6272
Galicia;Vigo;Universidad de Vigo;Grupo de Tecnologías de la Información;https://atlanttic.uvigo.es/es/investigacion/grupos-de-investigacion/gti/;Juan Carlos Burguillo Rial;Catedrático;;;1999;11;"Collaborative Filtering; Recommender Systems; Factorization";1,85;6;"Evolution of Cooperation; Cooperative Behavior; Public Goods Game";1,05;8332180500;https://www.scopus.com/authid/detail.uri?authorId=8332180500;E-9091-2016;https://orcid.org/0000-0001-9869-7448;https://scholar.google.es/citations?hl=es&user=M_F42aoAAAAJ&view_op=list_works&sortby=pubdate;;2949;21;55;1475;15;32;1470;1316;15;115;120;12;18;2209,5
Galicia;Vigo;Universidade de Vigo;Grupo de Tecnologías de la Información;https://atlanttic.uvigo.es/es/investigacion/grupos-de-investigacion/gti/;Felipe Gil Castiñeira;Titular;;;2003;4;"Edge Computing; Internet Of Things; Location Awareness";2,25;2;"Mobile Communication Systems; Slicing; Software Defined Networking        ";1,69;8988943300;https://www.scopus.com/authid/detail.uri?authorId=8988943300;D-2637-2018;https://orcid.org/0000-0002-5164-0855;https://scholar.google.com/citations?hl=en&user=qituRkEAAAAJ;;1189;19;27;472;10;12;576;560;13;95;130;4;16;882,5
Galicia;Vigo;Universidade de Vigo;Antenas, Radar y Comunicaciones Ópticas;https://atlanttic.uvigo.es/es/investigacion/grupos-de-investigacion/com/;Álvaro Navarrete Rodríguez;Contratado Postdoctoral;;;2017;7;"Quantum Key Distribution; Quantum Communication; Key Rate        ";1,05;1;"Solitons; Nematic Liquid Crystals; Nonlocal";0,75;57193196798;https://www.scopus.com/authid/detail.uri?authorId=57193196798;FXH-9330-2022;https://orcid.org/0000-0003-3506-6037;https://scholar.google.com/citations?hl=en&user=MD6lOREAAAAJ;;206;8;8;204;8;8;128;117;6;9;18;7;7;167
Galicia;Vigo;Gradiant;;;Lilian Adkinson Orellana;Head of Security and Privacy Analytics;Máster por la Universidad de Vigo;1;2011;1;"Anonymization; K-Anonymity; Big Data";0,8;0;NA;0;49962899000;https://www.scopus.com/authid/detail.uri?authorId=49962899000;GYW-2239-2022;https://orcid.org/0000-0003-4296-2083;https://scholar.google.com/citations?hl=en&user=DzqLsAkAAAAJ;;124;4;2;62;3;1;62;61;3;7;12;5;3,5;93
Galicia;Vigo;Alice Biometrics;;;Esteban Vázquez Fernández;CTO;Doctorado por la Universidad de Vigo;;2008;4;"Liveness; Biometry; Fetal Alcohol Spectrum Disorders";1,6;0;NA;0;25927642100;https://www.scopus.com/authid/detail.uri?authorId=25927642100;AAD-5379-2020;https://orcid.org/0000-0001-7186-6213;https://scholar.google.com/citations?hl=en&user=S276SnIAAAAJ;;851;11;13;520;10;10;490;451;10;21;86;6;10,5;670,5
Galicia;Lovaina, Bélgica;Katholieke Universiteit Leuven;;;Claudia Díaz;Associate Professor;Máster por la Universidad de Vigo;1;2003;3;"Anonymous Networks; Network Security; Traffic Analysis";1,04;1;"Web Tracking; Fingerprinting; Online Advertising";1,59;22333378700;https://www.scopus.com/authid/detail.uri?authorId=22333378700;C-3074-2013;not found;https://scholar.google.com/citations?hl=en&user=AUGbCSkAAAAJ;;6091;37;55;2696;20;36;1799;1439;20;47;67;27;28,5;3945
Galicia;Luxemburgo, Luxemburgo;Nym Technologies SA;;;Alfredo Rial;Cryptographer;Máster por la Universidad de Vigo;;2009;9;"Network Protocol; Secure Multi-Party Computation; Privacy Preserving";1,7;2;"Access Control; Encryption; Diffie-Hellman";1,15;26647018500;https://www.scopus.com/authid/detail.uri?authorId=26647018500;DNV-2472-2022;https://orcid.org/0000-0003-1107-4841;https://scholar.google.com/citations?user=4g2vAtAAAAAJ;;1374;15;22;524;13;16;671;581;10;30;28;24;12,5;1022,5
Galicia;New York, EEUU;Cornell Tech;;;Ero Porto Balsa;Research Associate;Máster por la Universidad de Vigo;;2012;1;"Online Social Networks; Privacy Policies; Data Privacy";1;0;NA;0;55520668600;https://www.scopus.com/authid/detail.uri?authorId=55520668600;ABG-6007-2021;https://orcid.org/0000-0003-3864-420X;https://scholar.google.com/citations?user=LhtWcbwAAAAJ&hl=en;;234;8;7;136;6;5;66;66;3;4;5;13;5,5;150
Galicia;Vigo;Gradiant;;;Inés Ortega Fernández;Technical Manager - Data Analytics & AI;Doctor por la Universidad de Vigo;1;2017;2;"Data Privacy; Computer Security; General Data Protection Regulation";0,99;0;NA;0;57200729316;https://www.scopus.com/authid/detail.uri?authorId=57200729316;AGF-5934-2022;https://orcid.org/0000-0002-8041-6860;https://scholar.google.co.uk/citations?user=pz0SDFAAAAAJ&hl=en&oi=ao;;8;2;0;8;2;0;4;4;1;3;6;1;1,5;6
Galicia;Vigo;Gradiant;;;Daniel Amós Rodríguez Silva;Project Manager & Senior Researcher;Doctor por la Universidad de Vigo;;2006;;This author has no topics at the moment. ;;0;NA;0;22036457600;https://www.scopus.com/authid/detail.uri?authorId=22036457600;M-4674-2015;https://orcid.org/0000-0003-0493-1876;https://scholar.google.com/citations?user=6qQHEHgAAAAJ&hl=es;;256;8;6;107;5;3;107;104;5;17;39;3;6,5;181,5
Galicia;Vigo;Universidade de Vigo;;;Plantilla:;4;Mujeres:;3;1;;"Quantum Key Distribution; Quantum Communication; Key Rate; Collaborative Filtering; Recommender Systems; Factorization; Edge Computing; Internet Of Things; Location Awareness; Quantum Key Distribution; Quantum Communication; Key Rate; Anonymization; K-Anonymity; Big Data; Liveness; Biometry; Fetal Alcohol Spectrum Disorders; Anonymous Networks; Network Security; Traffic Analysis; Network Protocol; Secure Multi-Party Computation; Privacy Preserving; Online Social Networks; Privacy Policies; Data Privacy; Data Privacy; Computer Security; General Data Protection Regulation";1,37;;"Bell's Inequality; Contextuality; Nonlocality; Evolution of Cooperation; Cooperative Behavior; Public Goods Game; Mobile Communication Systems; Slicing; Software Defined Networking; Solitons; Nematic Liquid Crystals; Nonlocal; Web Tracking; Fingerprinting; Online Advertising; Access Control; Encryption; Diffie-Hellman";1,17;;;;;;;;;;;;;956;;11;40;;13;13;1418
Galicia;A Coruña;Universidad de A Coruña;Telemática;https://investigacion.udc.es/en/Research/Details/G000286;Dr. Víctor Manuel Carneiro Díaz;Titular de universidad;;;1997;5;"Intrusion Detection System; Network Security; Denial-Of-Service Attack";2,19;4;"Collaborative Filtering; Recommender Systems; Factorization";1,85;6602131429;https://www.scopus.com/authid/detail.uri?authorId=6602131429;C-7016-2015;https://orcid.org/0000-0002-7536-9422;https://scholar.google.com/citations?hl=en&user=R1HCiBYAAAAJ;;2278;22;33;966;14;15;671;645;9;47;29;23;15,5;1474,5
Galicia;A Coruña;Universidad de A Coruña;Telemática;https://investigacion.udc.es/en/Research/Details/G000286;Francisco Javier Nóvoa Manuel;Profesor contratado doutor;;;2006;5;"Intrusion Detection System; Network Security; Denial-Of-Service Attack";2,19;1;"Cyberbullying; Hate Speech; Social Networking";2,64;16837150200;https://www.scopus.com/authid/detail.uri?authorId=16837150200;ABH-1147-2021;https://orcid.org/0000-0003-3629-8120;https://scholar.google.com/citations?hl=en&user=YZbHA_EAAAAJ&view_op=list_works&sortby=pubdate;;394;8;7;304;7;5;227;221;7;25;52;4;7,5;310,5
Galicia;A Coruña;Universidad de A Coruña;Telemática;https://investigacion.udc.es/en/Research/Details/G000286;Diego Fernández Iglesias;Profesor contratado doutor;;;2009;5;"Intrusion Detection System; Network Security; Denial-Of-Service Attack";2,19;4;"Collaborative Filtering; Recommender Systems; Factorization";1,85;57198220390;https://www.scopus.com/authid/detail.uri?authorId=57198220390;I-3287-2015;https://orcid.org/0000-0002-6577-8951;https://scholar.google.com/citations?hl=en&user=Ka-GAoAAAAAJ&view_op=list_works&sortby=pubdate;;899;8;5;501;6;4;541;526;6;26;23;24;7;720
Galicia;A Coruña;Universidad de A Coruña;Tecnología Electrónica y Comunicaciones;https://investigacion.udc.es/es/Research/Details/G000236;Tiago Manuel Fernández Caramés;Titular;;;2006;8;"Bitcoin; Ethereum; Internet Of Things";2,57;7;"Fog Computing; Network Protocol; Internet of Things";1,86;24467756100;https://www.scopus.com/authid/detail.uri?authorId=24467756100;L-9307-2014;https://orcid.org/0000-0003-2179-5917;https://scholar.google.com/citations?user=G9FfAqUAAAAJ&hl=en&oi=ao;;5932;37;68;5534;36;60;3688;2835;31;83;49;75;34;4810
Galicia;A Coruña;Universidad de A Coruña;Tecnología Electrónica y Comunicaciones;https://investigacion.udc.es/es/Research/Details/G000236;Paula Fraga Lamas;Profesora contratada interina de sustitución;Researcher en CITIC;1;2013;8;"Smart Home; Monitoring; Internet of Things";1,05;7;"Bitcoin; Ethereum; Internet Of Things";2,57;56039568800;https://www.scopus.com/authid/detail.uri?authorId=56039568800;G-2499-2016;https://orcid.org/0000-0002-4991-6808;https://scholar.google.es/citations?user=R-nUjdgAAAAJ&hl=es&oi=ao;;5443;36;56;5277;34;55;3389;2609;29;67;38;89;32,5;4416
Galicia;A Coruña;Universidad de A Coruña;;;Plantilla:;5;Mujeres:;1;0;;"Intrusion Detection System; Network Security; Denial-Of-Service Attack; Intrusion Detection System; Network Security; Denial-Of-Service Attack; Intrusion Detection System; Network Security; Denial-Of-Service Attack; Bitcoin; Ethereum; Internet Of Things; Smart Home; Monitoring; Internet of Things";2,04;;"Collaborative Filtering; Recommender Systems; Factorization; Cyberbullying; Hate Speech; Social Networking; Collaborative Filtering; Recommender Systems; Factorization; Fog Computing; Network Protocol; Internet of Things; Bitcoin; Ethereum; Internet Of Things";2,15;;;;;;;;;;;;;1703;;16;50;;43;19;2346
País Vasco;Mondragón;Mondragon Unibertsitatea;Análisis de Datos y Ciberseguridad;https://www.mondragon.edu/es/investigacion/ingenieria-tecnologia/grupos-investigacion-transferencia/-/mu-inv-mapping/grupo/analisis-de-datos-y-ciberseguridad;Urko Zurutuza Ortega;Plantilla: Personal Docente Investigador;;;2007;6;"Useful Life; Health Care Management; Rolling Bearing";1,5;3;"Spam; Support Vector Machine; Enron";1,23;24512512800;https://www.scopus.com/authid/detail.uri?authorId=24512512800;O-2265-2013;https://orcid.org/0000-0003-3720-6048;https://scholar.google.es/citations?user=9bxLRzsAAAAJ&hl=es;;2292;17;29;1128;14;21;1164;1120;11;59;162;7;14;1728
País Vasco;Mondragón;Mondragón Uniberstitatea, HP Labs;Análisis de Datos y Ciberseguridad;https://www.mondragon.edu/es/investigacion/ingenieria-tecnologia/grupos-investigacion-transferencia/-/mu-inv-mapping/grupo/analisis-de-datos-y-ciberseguridad;Igor Santos-Grueiro;Plantilla: Personal Docente Investigador;;;2009;8;"Web Tracking; Fingerprinting; Online Advertising";1,59;2;"Attack; Malware; Virtual Machine";1,3;35146775800;https://www.scopus.com/authid/detail.uri?authorId=35146775800;ABH-5429-2020;https://orcid.org/0000-0002-9511-8612;https://scholar.google.es/citations?user=ieVO6-kAAAAJ&hl=es;;4039;29;58;2406;23;39;2308;1840;26;102;58;40;27,5;3173,5
País Vasco;Mondragón;Mondragón Uniberstitatea, HP Labs;Análisis de Datos y Ciberseguridad;https://www.mondragon.edu/es/investigacion/ingenieria-tecnologia/grupos-investigacion-transferencia/-/mu-inv-mapping/grupo/analisis-de-datos-y-ciberseguridad;Iñaki Garitano;Plantilla: Investigador;;;2010;2;"Spam; Social Networking; Twitter";1,58;2;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack";1,34;50661415500;https://www.scopus.com/authid/detail.uri?authorId=50661415500;AAJ-4381-2021;https://orcid.org/0000-0002-0387-9167;https://scholar.google.es/citations?hl=es&user=yJDv6rMAAAAJ;;377;10;10;273;9;8;206;194;8;25;53;4;9;291,5
País Vasco;Mondragón;Mondragon Unibertsitatea;Análisis de Datos y Ciberseguridad;https://www.mondragon.edu/es/investigacion/ingenieria-tecnologia/grupos-investigacion-transferencia/-/mu-inv-mapping/grupo/analisis-de-datos-y-ciberseguridad;Roberto Uribeetxeberria Ezpeleta;Plantilla: Research manager;;;2007;2;"Manufacturing Execution System; Manufacturing; Service-Oriented Architecture";1,59;1;"Android; Permission; Drebrins";1,46;24512825400;https://www.scopus.com/authid/detail.uri?authorId=24512825400;DXS-5477-2022;https://orcid.org/0000-0003-2883-2485;https://scholar.google.es/citations?hl=es&user=-GWfBskAAAAJ;;394;11;11;213;8;7;148;144;7;22;63;2;9;271
País Vasco;Mondragón;Mondragón Uniberstitatea, HP Labs;Análisis de Datos y Ciberseguridad;https://www.mondragon.edu/es/investigacion/ingenieria-tecnologia/grupos-investigacion-transferencia/-/mu-inv-mapping/grupo/analisis-de-datos-y-ciberseguridad;Mikel Iturbe;Personal contratado: Docente e Investigador;;;2016;3;"Attack; Supervisory Control; Intrusion Detection";1,22;2;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack        ";1,34;57191899119;https://www.scopus.com/authid/detail.uri?authorId=57191899119;F-4050-2017;https://orcid.org/0000-0001-9641-5646;https://scholar.google.es/citations?hl=es&user=jAabp1kAAAAJ;;205;7;6;191;7;5;100;99;5;11;17;6;6;152,5
País Vasco;Mondragón;Mondragón Uniberstitatea, HP Labs;;;Plantilla:;5;Mujeres:;0;1;;"Useful Life; Health Care Management; Rolling Bearing; Web Tracking; Fingerprinting; Online Advertising; Spam; Social Networking; Twitter; Manufacturing Execution System; Manufacturing; Service-Oriented Architecture; Attack; Supervisory Control; Intrusion Detection";1,50;;"Spam; Support Vector Machine; Enron; Attack; Malware; Virtual Machine; Internet Of Things; Traffic Engineering; Denial-Of-Service Attack; Android; Permission; Drebrins; Internet Of Things; Traffic Engineering; Denial-Of-Service Attack";1,33;;;;;;;;;;;;;785;;11;44;;12;13;1123
País Vasco;Deusto;Universidad de Deusto;D4K - Deusto for Knowledge;https://www.deusto.es/cs/Satellite/deustoresearch/es/inicio/centros-equipos-e-investigadores/equipos-de-investigacion/d4k--deusto-for-knowledge/equipoinvestiga#gsc.tab=0;Pablo García Bringas;Titular y Vice-Dean for External Affairs, and Lifelong Learning;;;2007;4;"Object Detection; Deep Learning; IOU";2,6;2;"Bitcoin; Ethereum; Internet Of Things";2,57;35316900500;https://www.scopus.com/authid/detail.uri?authorId=35316900500;GLS-5219-2022;https://orcid.org/0000-0003-3594-9534;https://scholar.google.es/citations?user=kedXhGwAAAAJ&hl=es;;4220;29;64;2316;21;42;2272;1788;24;158;112;20;26,5;3246
País Vasco;Deusto;Universidad de Deusto;D4K - Deusto for Knowledge;https://www.deusto.es/cs/Satellite/deustoresearch/es/inicio/centros-equipos-e-investigadores/equipos-de-investigacion/d4k--deusto-for-knowledge/equipoinvestiga#gsc.tab=0;Borja Sanz Urquijo;Ayudante doctor;;;2010;4;"Object Detection; Deep Learning; IOU";2,6;1;"Malware; Attack; Fool";2,85;35749320500;https://www.scopus.com/authid/detail.uri?authorId=35749320500;L-8365-2014;https://orcid.org/0000-0003-2039-7773;https://scholar.google.es/citations?user=Jao3nMEAAAAJ&hl=es;;1578;18;23;828;16;19;870;742;14;51;43;20;16;1224
País Vasco;Deusto;Universidad de Deusto;D4K - Deusto for Knowledge;https://www.deusto.es/cs/Satellite/deustoresearch/es/inicio/centros-equipos-e-investigadores/equipos-de-investigacion/d4k--deusto-for-knowledge/equipoinvestiga#gsc.tab=0;José Gaviria de la Puerta;Personal Docente Investigador;;;2012;2;"Object Detection; Deep Learning; IOU";2,6;1;"Embedding; Named Entity Recognition; Entailment";2,06;55441131600;https://www.scopus.com/authid/detail.uri?authorId=55441131600;BBC-1527-2021;https://orcid.org/0000-0003-3894-9441;https://scholar.google.es/citations?user=Q5RWawQAAAAJ&hl=es;;349;7;6;286;7;4;224;219;7;21;40;6;7;286,5
