CustomerID,NombreCliente,Edad,Genero,Ciudad,FrecuenciaCompra,MontoTotalCompras,FechaUltimaCompra,TipoProducto,IDProducto,PrecioProducto,CantidadComprada,DescuentoAplicado,ValoracionCliente,FechaCompra,MetodoPago,TiempoRespuesta,TotalItems,PromocionActiva,TotalCompraConDescuento,RecomendacionCliente,Reclamos
CUST1144,Cliente_144,20,M,La Serena,20,4562.87,2018-10-07,Accesorios,PROD1144,164.56,3,6,3,2021-03-08 00:00:00,Efectivo,49,3,No,1194.44,No,1
CUST1145,Cliente_145,31,Female,Antofagasta,16,9768.22,2021-05-14,Herramientas,PROD1145,71.81,1,13,2,2024-02-18 00:00:00,Efectivo,39,7,Sí,4038.83,Sí,0
CUST1146,Cliente_146,61,M.,Antofagasta,19,8292.01,2024-06-03,Electrodomésticos,PROD1146,162.56,1,21,1,2023-06-18 00:00:00,Efectivo,44,5,Unknown,4350.3,Sí,2
CUST1147,Cliente_147,63,M.,La Serena,20,2235.04,,Tecnología,PROD1147,38.01,2,-1,2,N/A,Crédito,37,9,No,3348.08,Sí,2
CUST1148,Cliente_148,53,F,Unknown,13,2874.27,2024-01-14,Accesorios,PROD1148,419.93,2,17,3,2019-07-06 00:00:00,EFT,32,1,No,2533.96,No,1
CUST1149,Cliente_149,30,M.,Concepción,19,926.46,2020-04-08,Accesorios,PROD1149,150.65,2,14,5,2020-08-10 00:00:00,tarj,54,8,Unknown,1044.82,No,3
CUST1150,Cliente_150,33,M,Concepción,13,6810.45,2018-01-12,Electrodomésticos,PROD1150,181.54,3,18,5,2020-01-12 00:00:00,tarj,15,8,Unknown,1033.07,Sí,1
CUST1151,Cliente_151,33,Female,Antofagasta,8,3237.26,2021-08-28,Accesorios,PROD1151,470.77,4,27,4,2018-03-25 00:00:00,Crédito,33,8,Sí,4576.42,No,4
CUST1152,Cliente_152,22,F,Unknown,6,5412.29,2019-12-09,Herramientas,PROD1152,102.77,1,19,5,2021-04-30 00:00:00,Tarjeta,45,9,Sí,695.4,Sí,4
CUST1153,Cliente_153,69,Male,Unknown,22,7704.61,2020-03-23,Electrodomésticos,PROD1153,109.95,2,5,1,2021-06-20 00:00:00,Efectivo,2,5,Unknown,610.58,No,4
CUST1154,Cliente_154,42,F.,La Serena,17,8376.75,2023-05-15,Herramientas,PROD1154,284.63,3,27,5,2018-12-25 00:00:00,Efectivo,30,3,No,1483.99,No,0
CUST1155,Cliente_155,55,M.,Valparaíso,5,3321.11,2019-10-14,Herramientas,PROD1155,486.42,1,20,4,2022-04-06 00:00:00,EFT,6,4,Sí,4949.22,Sí,4
CUST1156,Cliente_156,55,M.,Antofagasta,8,2448.74,2021-07-18,Tecnología,PROD1156,451.58,3,5,2,2019-06-19 00:00:00,Crédito,-1,6,Sí,2376.08,Sí,2
CUST1157,Cliente_157,67,F,nan,27,8500.51,2021-07-29,Electrodomésticos,PROD1157,300.51,2,30,4,2022-10-18 00:00:00,Efectivo,34,5,Sí,3109.9,No,4
CUST1158,Cliente_158,55,F.,Antofagasta,29,3874.58,2021-02-10,Tecnología,PROD1158,407.99,2,4,2,2022-01-12 00:00:00,Efectivo,16,6,Sí,,Sí,2
CUST1159,Cliente_159,56,F.,Santiago,18,8237.78,2024-01-14,Tecnología,PROD1159,248.93,3,-1,4,2020-02-28 00:00:00,Crédito,48,3,No,710.34,No,1
CUST1160,Cliente_160,65,M.,Concepción,19,1582.66,2024-02-28,Accesorios,PROD1160,222.97,4,14,1,N/A,Tarjeta,21,4,Unknown,1935.57,No,0
CUST1161,Cliente_161,58,M.,La Serena,12,9127.9,2018-03-06,Muebles,PROD1161,206.23,4,2,5,N/A,EFT,42,2,No,1674.23,Sí,4
CUST1162,Cliente_162,43,Male,Valparaíso,25,4882.94,2018-07-15,Electrodomésticos,PROD1162,232.72,4,15,1,2021-01-22 00:00:00,Crédito,59,9,Sí,4049.22,Sí,2
CUST1163,Cliente_163,30,F.,nan,12,1784.32,2024-02-22,Herramientas,PROD1163,356.4,2,1,1,2018-05-31 00:00:00,Efectivo,-1,9,Sí,570.78,No,1
CUST1164,Cliente_164,61,M,Unknown,13,5397.17,2020-01-22,Accesorios,PROD1164,412.52,3,11,5,2023-08-06 00:00:00,Efectivo,43,2,Sí,213.08,Sí,4
CUST1165,Cliente_165,68,F,Valparaíso,4,8713.16,2018-11-24,Tecnología,PROD1165,292.24,4,13,1,2022-12-11 00:00:00,Tarjeta,3,9,Unknown,4957.07,No,2
CUST1166,Cliente_166,43,F,nan,27,3954.32,2023-08-04,Tecnología,PROD1166,435.78,3,10,3,2022-08-13 00:00:00,Tarjeta,39,1,Unknown,2590.47,Sí,0
CUST1167,Cliente_167,18,Male,Antofagasta,10,1862.81,2021-03-13,Electrodomésticos,PROD1167,322.97,3,18,1,2019-01-14 00:00:00,EFT,39,5,Sí,4418.27,Sí,0
CUST1168,Cliente_168,25,Male,Valparaíso,16,5807.91,2018-05-23,Accesorios,PROD1168,403.34,4,5,4,2019-11-25 00:00:00,Tarjeta,5,3,Sí,3305.5,No,0
CUST1169,Cliente_169,21,M,Valparaíso,28,8361.22,2021-09-15,Herramientas,PROD1169,347.91,1,8,1,2018-09-12 00:00:00,Crédito,10,1,Sí,1084.75,Sí,3
CUST1170,Cliente_170,38,Female,Antofagasta,5,1301.4,2022-08-29,Tecnología,PROD1170,389.15,4,25,5,2021-11-02 00:00:00,Tarjeta,-1,7,Unknown,892.69,No,4
CUST1171,Cliente_171,39,F,Concepción,28,509.94,2024-10-25,Accesorios,PROD1171,19.34,1,21,3,2021-08-26 00:00:00,EFT,28,3,Unknown,4236.46,Sí,0
CUST1172,Cliente_172,68,F.,Santiago,12,657.31,2020-04-04,Herramientas,PROD1172,434.94,2,18,5,2023-07-07 00:00:00,tarj,13,2,Sí,4850.86,No,0
CUST1173,Cliente_173,54,M.,Concepción,16,2381.84,2022-12-28,Accesorios,PROD1173,444.11,4,29,2,2021-02-08 00:00:00,tarj,58,2,Unknown,2959.77,Sí,1
CUST1174,Cliente_174,66,M,Concepción,27,172.29,2021-08-05,Tecnología,PROD1174,422.24,4,16,5,2018-12-06 00:00:00,Tarjeta,23,3,No,,No,2
CUST1175,Cliente_175,20,F,Santiago,23,4343.86,2024-04-02,Tecnología,PROD1175,367.78,4,12,1,N/A,Crédito,2,8,Unknown,1340.76,Sí,2
CUST1176,Cliente_176,36,F.,Antofagasta,29,7007.72,2019-02-15,Herramientas,PROD1176,395.89,3,12,2,2024-10-21 00:00:00,Tarjeta,-1,3,Unknown,,Sí,4
CUST1177,Cliente_177,18,M,Concepción,15,7133.54,2018-02-09,Accesorios,PROD1177,98.8,3,26,5,2023-03-24 00:00:00,Efectivo,53,8,No,1798.18,No,1
CUST1178,Cliente_178,46,Female,La Serena,21,6403.44,2021-05-13,Tecnología,PROD1178,33.34,4,-1,3,2020-09-11 00:00:00,Tarjeta,31,5,Unknown,3124.53,Sí,0
CUST1179,Cliente_179,40,F.,La Serena,2,3032.38,2020-04-21,Accesorios,PROD1179,151.97,4,22,2,2021-08-16 00:00:00,EFT,16,2,Sí,4576.86,No,0
CUST1180,Cliente_180,50,F,Santiago,23,7385.78,2022-10-02,Electrodomésticos,PROD1180,226.8,1,14,4,2020-04-28 00:00:00,Efectivo,1,7,Unknown,1059.39,Sí,0
CUST1181,Cliente_181,69,M.,La Serena,16,5807.23,2021-05-07,Herramientas,PROD1181,142.68,3,4,2,2021-06-21 00:00:00,EFT,19,8,No,758.51,Sí,2
CUST1182,Cliente_182,58,F.,Antofagasta,11,8625.67,2021-12-24,Muebles,PROD1182,436.63,4,23,2,2021-03-22 00:00:00,EFT,52,2,Unknown,3751.03,Sí,2
CUST1183,Cliente_183,40,F,Valparaíso,22,4832.25,2024-08-04,Herramientas,PROD1183,482.56,1,2,1,2023-08-03 00:00:00,Efectivo,21,2,Unknown,1815.48,Sí,3
CUST1184,Cliente_184,22,M,Antofagasta,27,1883.46,2023-02-22,Tecnología,PROD1184,387.69,1,0,5,2023-03-10 00:00:00,EFT,49,4,Sí,2881.72,Sí,4
CUST1185,Cliente_185,24,Female,Santiago,9,6383.06,2022-03-10,Accesorios,PROD1185,243.54,1,17,2,2023-12-20 00:00:00,Tarjeta,9,9,Unknown,128.49,No,2
CUST1186,Cliente_186,23,F.,Valparaíso,2,1592.76,2020-12-15,Herramientas,PROD1186,81.42,4,29,2,2019-09-06 00:00:00,tarj,27,8,No,3029.71,No,4
CUST1187,Cliente_187,66,M,La Serena,18,9635.13,2024-03-13,Muebles,PROD1187,437.3,3,-1,2,2019-08-29 00:00:00,Tarjeta,27,6,No,2141.74,No,3
CUST1188,Cliente_188,39,M,Concepción,13,7062.52,2021-07-21,Electrodomésticos,PROD1188,422.58,1,6,5,2019-04-12 00:00:00,Tarjeta,10,5,No,1821.6,Sí,3
CUST1189,Cliente_189,66,Male,Unknown,13,7587.59,,Tecnología,PROD1189,89.53,4,10,3,2018-12-26 00:00:00,tarj,47,2,No,1271.41,No,0
CUST1190,Cliente_190,30,M,La Serena,8,6824.76,2018-07-11,Accesorios,PROD1190,33.87,4,5,5,2023-07-08 00:00:00,EFT,46,1,Unknown,3979.8,Sí,1
CUST1191,Cliente_191,29,F.,Antofagasta,10,1065.84,2024-10-09,Electrodomésticos,PROD1191,450.49,1,3,3,2020-07-04 00:00:00,Tarjeta,10,4,No,1520.56,No,1
CUST1192,Cliente_192,21,Female,Antofagasta,27,4706.47,2018-10-12,Tecnología,PROD1192,412.75,4,10,2,2021-12-12 00:00:00,Crédito,34,6,Sí,745.42,No,3
CUST1193,Cliente_193,25,M.,Unknown,17,6549.01,2019-01-24,Herramientas,PROD1193,467.78,1,19,5,2024-03-13 00:00:00,tarj,51,9,Unknown,3863.02,No,4
CUST1194,Cliente_194,54,Male,Santiago,24,2370.62,2024-02-27,Herramientas,PROD1194,185.36,2,26,5,2022-02-20 00:00:00,EFT,3,1,No,2737.23,No,4
CUST1195,Cliente_195,48,M,Concepción,21,6827.07,2020-05-29,Muebles,PROD1195,332.39,1,11,5,2022-04-11 00:00:00,tarj,26,9,No,3359.47,No,4
CUST1196,Cliente_196,54,F.,Concepción,1,8216.87,2022-05-03,Electrodomésticos,PROD1196,433.46,1,23,2,2020-10-20 00:00:00,EFT,47,9,Sí,4568.89,Sí,1
CUST1197,Cliente_197,62,F,Valparaíso,16,2821.81,2022-03-31,Herramientas,PROD1197,177.3,4,18,2,2018-11-20 00:00:00,tarj,48,2,Sí,1034.31,No,4
CUST1198,Cliente_198,43,Male,Valparaíso,26,2076.07,2022-04-07,Muebles,PROD1198,242.52,1,6,3,2022-09-28 00:00:00,Efectivo,17,4,Unknown,2549.05,Sí,2
CUST1199,Cliente_199,60,Female,Antofagasta,11,8843.28,2024-09-22,Accesorios,PROD1199,270.53,2,25,3,2018-07-13 00:00:00,tarj,16,8,Unknown,4095.73,No,1
CUST1200,Cliente_200,25,F,Santiago,1,151.43,2020-04-07,Accesorios,PROD1200,24.34,1,5,5,2024-02-26 00:00:00,tarj,4,4,No,2216.78,Sí,2
CUST1201,Cliente_201,57,Female,Unknown,6,2631.9,2024-03-14,Electrodomésticos,PROD1201,415.91,2,8,4,2023-08-20 00:00:00,Crédito,37,4,Sí,4548.18,No,0
CUST1202,Cliente_202,50,F,Antofagasta,12,4126.63,2020-06-01,Accesorios,PROD1202,472.46,2,16,1,2018-06-23 00:00:00,tarj,32,5,Unknown,3482.88,No,3
CUST1203,Cliente_203,62,M.,nan,16,6755.37,2021-07-19,Herramientas,PROD1203,214.4,1,24,2,2021-03-11 00:00:00,Tarjeta,32,2,No,1327.86,No,2
CUST1204,Cliente_204,46,Female,Concepción,26,9970.93,2019-09-10,Accesorios,PROD1204,309.46,4,5,1,2020-01-11 00:00:00,EFT,18,2,Unknown,3191.1,Sí,1
CUST1205,Cliente_205,22,F,Concepción,11,3771.1,2019-01-06,Herramientas,PROD1205,275.39,1,28,1,2022-10-21 00:00:00,Crédito,1,1,Unknown,1553.97,Sí,1
CUST1206,Cliente_206,45,Female,Antofagasta,18,9493.21,2018-03-16,Muebles,PROD1206,180.47,3,24,1,N/A,Efectivo,28,3,Unknown,2524.16,No,3
CUST1207,Cliente_207,57,Male,Unknown,2,3731.07,2018-02-07,Herramientas,PROD1207,50.39,4,-1,3,2022-12-17 00:00:00,Crédito,33,6,Unknown,1486.17,Sí,0
CUST1208,Cliente_208,34,Female,Concepción,17,6985.74,2023-10-10,Herramientas,PROD1208,264.87,2,10,2,2019-09-16 00:00:00,Tarjeta,22,8,Sí,4564.52,Sí,4
CUST1209,Cliente_209,40,F.,Unknown,17,1737.13,2020-04-14,Electrodomésticos,PROD1209,129.61,3,28,4,2023-03-17 00:00:00,EFT,54,6,No,4024.16,Sí,0
CUST1210,Cliente_210,62,Female,Valparaíso,20,4658.04,2021-12-12,Accesorios,PROD1210,329.65,2,14,4,2022-08-30 00:00:00,Crédito,15,8,Unknown,3681.7,Sí,1
CUST1211,Cliente_211,26,F,Concepción,21,8725.61,2023-02-02,Herramientas,PROD1211,273.24,2,-1,4,2020-02-25 00:00:00,EFT,54,1,Sí,3529.96,Sí,4
CUST1212,Cliente_212,19,Female,Valparaíso,4,3267.94,2018-05-04,Electrodomésticos,PROD1212,299.36,3,4,5,2021-03-25 00:00:00,tarj,42,1,Unknown,102.22,Sí,2
CUST1213,Cliente_213,49,M.,La Serena,6,1141.51,2022-05-20,Electrodomésticos,PROD1213,304.85,4,29,2,2024-01-13 00:00:00,Efectivo,30,5,Unknown,1999.6,Sí,4
CUST1214,Cliente_214,68,M,Unknown,24,5274.86,2018-06-14,Electrodomésticos,PROD1214,443.98,4,0,3,2023-03-25 00:00:00,Efectivo,54,7,Sí,4080.25,No,1
CUST1215,Cliente_215,69,Male,Santiago,27,4451.39,2020-03-08,Tecnología,PROD1215,82.24,1,14,3,2022-03-02 00:00:00,Crédito,39,7,No,4717.4,No,3
CUST1216,Cliente_216,66,F.,Santiago,15,2372.44,2020-11-10,Electrodomésticos,PROD1216,404.77,3,13,5,2021-12-08 00:00:00,Crédito,8,4,Sí,2262.52,Sí,4
CUST1217,Cliente_217,48,F,Concepción,11,9065.59,2020-03-04,Electrodomésticos,PROD1217,477.82,3,8,3,2021-03-01 00:00:00,Tarjeta,-1,8,No,445.59,Sí,4
CUST1218,Cliente_218,24,Female,Santiago,18,6056.7,2022-01-11,Herramientas,PROD1218,363.44,2,16,2,2023-09-14 00:00:00,Tarjeta,41,6,No,1849.56,Sí,4
CUST1219,Cliente_219,47,Female,nan,17,3537.02,2024-05-03,Electrodomésticos,PROD1219,78.13,1,5,5,2020-01-28 00:00:00,Efectivo,10,3,Sí,2958.5,No,0
CUST1220,Cliente_220,20,Female,La Serena,2,9961.7,2022-05-27,Electrodomésticos,PROD1220,426.62,4,13,4,2018-09-17 00:00:00,EFT,41,6,Unknown,1692.67,Sí,0
CUST1221,Cliente_221,68,Male,Concepción,13,1461.91,2020-06-03,Tecnología,PROD1221,397.98,2,-1,1,2019-10-15 00:00:00,Crédito,30,7,No,4005.2,Sí,2
CUST1222,Cliente_222,68,F.,Valparaíso,26,8494.72,2022-01-01,Tecnología,PROD1222,432.74,1,17,4,2024-07-12 00:00:00,Crédito,-1,2,Sí,4340.04,No,1
CUST1223,Cliente_223,26,M,La Serena,27,2383.19,2021-05-15,Electrodomésticos,PROD1223,248.31,4,-1,1,2024-04-24 00:00:00,tarj,5,8,No,243.65,No,3
CUST1224,Cliente_224,27,M.,Unknown,6,2471.12,2021-01-03,Electrodomésticos,PROD1224,411.92,2,1,2,2023-08-14 00:00:00,EFT,44,5,Unknown,3309.05,Sí,3
CUST1225,Cliente_225,63,F.,nan,11,5031.81,2024-08-04,Herramientas,PROD1225,85.47,1,6,2,2021-07-16 00:00:00,Crédito,18,2,Sí,2724.58,Sí,3
CUST1226,Cliente_226,67,M.,La Serena,20,6653.23,2022-12-31,Herramientas,PROD1226,292.57,1,10,2,2018-11-03 00:00:00,Crédito,12,8,No,150.11,Sí,0
CUST1227,Cliente_227,64,F.,Santiago,7,6935.58,2021-03-16,Tecnología,PROD1227,280.35,1,9,3,2020-10-01 00:00:00,EFT,2,1,Unknown,3886.94,No,0
CUST1228,Cliente_228,43,F,nan,18,319.06,2022-09-19,Herramientas,PROD1228,449.4,1,30,2,2023-11-28 00:00:00,Crédito,41,7,No,1652.06,Sí,3
CUST1229,Cliente_229,18,M,Valparaíso,17,2939.89,2018-12-03,Accesorios,PROD1229,432.83,3,10,5,2021-10-06 00:00:00,EFT,6,7,Unknown,3768.31,Sí,4
CUST1230,Cliente_230,47,M,Antofagasta,13,6639.98,2023-07-25,Muebles,PROD1230,360.86,1,20,3,2020-11-10 00:00:00,Tarjeta,13,1,Unknown,425.26,No,0
CUST1231,Cliente_231,55,Male,La Serena,21,8908.37,2019-01-28,Tecnología,PROD1231,95.68,1,13,3,2023-06-01 00:00:00,EFT,9,2,No,253.75,No,2
CUST1232,Cliente_232,32,F.,Santiago,14,6731.92,2021-06-22,Tecnología,PROD1232,405.3,4,-1,3,2022-06-14 00:00:00,tarj,47,6,Sí,1660.45,Sí,1
CUST1233,Cliente_233,42,Female,Unknown,9,2732.23,,Herramientas,PROD1233,310.98,1,18,3,2023-03-28 00:00:00,Efectivo,22,8,No,1232.74,No,4
CUST1234,Cliente_234,23,M,Unknown,13,5126.95,2018-04-09,Muebles,PROD1234,410.13,4,25,4,2018-10-30 00:00:00,EFT,53,6,No,2243.18,Sí,3
CUST1235,Cliente_235,35,F.,La Serena,6,6511.01,2020-11-15,Muebles,PROD1235,469.79,3,15,2,2022-08-27 00:00:00,tarj,-1,2,No,1374.28,Sí,2
CUST1236,Cliente_236,18,Female,Valparaíso,22,1439.86,2021-05-18,Electrodomésticos,PROD1236,230.54,4,0,4,2019-12-14 00:00:00,tarj,9,4,Unknown,4418.67,No,1
CUST1237,Cliente_237,20,Male,Unknown,1,5494.58,2019-04-08,Tecnología,PROD1237,374.81,4,1,5,2021-07-26 00:00:00,Crédito,12,2,Sí,4028.12,Sí,1
CUST1238,Cliente_238,34,F.,Valparaíso,1,4769.5,2020-08-16,Electrodomésticos,PROD1238,486.75,1,0,5,2021-04-03 00:00:00,tarj,58,8,Unknown,,No,1
CUST1239,Cliente_239,65,F.,Concepción,4,3432.82,2021-05-06,Herramientas,PROD1239,114.69,3,8,4,2019-09-11 00:00:00,tarj,50,8,Unknown,772.32,No,4
CUST1240,Cliente_240,25,F,Antofagasta,14,6273.02,2023-12-11,Muebles,PROD1240,425.03,4,16,5,2021-02-02 00:00:00,Tarjeta,8,5,Unknown,1632.01,No,4
CUST1241,Cliente_241,66,F.,Antofagasta,18,6398.54,2024-07-14,Electrodomésticos,PROD1241,79.55,4,19,4,2020-07-05 00:00:00,Efectivo,45,4,No,1366.31,No,0
CUST1242,Cliente_242,57,F,Santiago,16,9717.55,2022-06-08,Muebles,PROD1242,18.39,2,17,3,N/A,Tarjeta,47,9,No,949.94,Sí,1
CUST1243,Cliente_243,34,Female,Antofagasta,3,4340.22,2018-11-12,Electrodomésticos,PROD1243,425.04,1,11,3,2018-08-11 00:00:00,Efectivo,8,3,Unknown,2920.0,Sí,1
CUST1244,Cliente_244,42,Female,Valparaíso,27,5359.54,2021-02-04,Electrodomésticos,PROD1244,480.34,3,-1,1,2022-03-15 00:00:00,Tarjeta,24,3,Sí,191.6,Sí,1
CUST1245,Cliente_245,58,M,Antofagasta,6,1659.28,2024-05-21,Muebles,PROD1245,25.78,1,30,3,2020-07-16 00:00:00,Efectivo,4,2,No,1487.33,No,4
CUST1246,Cliente_246,29,Male,Santiago,26,5528.79,2019-11-08,Herramientas,PROD1246,423.77,2,8,4,2022-02-24 00:00:00,Tarjeta,15,8,Unknown,4604.08,Sí,4
CUST1247,Cliente_247,46,F,La Serena,29,457.25,2024-05-29,Accesorios,PROD1247,352.7,3,2,5,2021-06-07 00:00:00,EFT,43,5,No,1797.21,No,3
CUST1248,Cliente_248,42,M,Antofagasta,1,1583.79,2023-02-02,Accesorios,PROD1248,352.9,2,1,4,2018-11-11 00:00:00,Efectivo,7,1,No,506.59,No,0
CUST1249,Cliente_249,68,M.,Antofagasta,11,1795.34,2024-04-06,Tecnología,PROD1249,235.21,3,18,3,2019-12-09 00:00:00,EFT,51,7,Unknown,3406.98,No,4
CUST1250,Cliente_250,53,M,Unknown,28,6363.13,2021-11-04,Accesorios,PROD1250,214.38,2,-1,1,2021-06-26 00:00:00,Crédito,31,9,Unknown,4740.99,Sí,1
CUST1251,Cliente_251,42,Female,Valparaíso,29,5716.22,2022-09-04,Muebles,PROD1251,192.78,3,14,4,2022-01-23 00:00:00,tarj,59,7,No,4726.02,Sí,1
CUST1252,Cliente_252,46,M.,Valparaíso,28,8000.57,2018-03-22,Tecnología,PROD1252,197.1,4,7,4,2021-11-21 00:00:00,Crédito,19,2,Sí,3227.09,Sí,4
CUST1253,Cliente_253,28,M,Unknown,27,4697.55,2019-07-14,Accesorios,PROD1253,469.21,4,4,3,2022-03-30 00:00:00,EFT,33,7,Sí,671.22,No,2
CUST1254,Cliente_254,21,F.,La Serena,10,4801.08,2018-07-04,Accesorios,PROD1254,409.73,2,17,2,2024-03-03 00:00:00,tarj,24,6,Sí,2542.28,No,3
CUST1255,Cliente_255,31,Male,Unknown,18,1699.4,2019-12-08,Electrodomésticos,PROD1255,163.72,1,3,3,N/A,Efectivo,37,5,Unknown,3193.88,Sí,4
CUST1256,Cliente_256,63,F,nan,4,7452.74,2024-01-13,Electrodomésticos,PROD1256,372.88,1,26,3,2021-12-01 00:00:00,Crédito,50,7,Unknown,4831.77,Sí,0
CUST1257,Cliente_257,55,F.,nan,6,136.16,2018-08-18,Accesorios,PROD1257,331.68,4,30,1,2023-10-10 00:00:00,Crédito,21,5,Unknown,4069.3,No,2
CUST1258,Cliente_258,34,M.,Concepción,29,4306.42,2024-01-14,Tecnología,PROD1258,424.53,4,7,5,2019-02-18 00:00:00,EFT,51,5,Sí,3211.41,Sí,1
CUST1259,Cliente_259,19,Male,Antofagasta,19,1964.42,2018-10-13,Muebles,PROD1259,55.04,3,18,2,2021-10-28 00:00:00,EFT,15,6,No,1562.21,No,0
CUST1260,Cliente_260,25,M,Valparaíso,9,7733.0,2018-08-06,Accesorios,PROD1260,353.07,1,2,2,2018-03-08 00:00:00,EFT,3,1,No,1280.51,No,2
CUST1261,Cliente_261,53,F.,Concepción,10,6766.57,2022-10-05,Muebles,PROD1261,130.02,2,21,5,2019-09-10 00:00:00,tarj,28,9,Sí,1961.78,Sí,3
CUST1262,Cliente_262,27,Female,Antofagasta,20,7097.01,2023-01-28,Tecnología,PROD1262,128.38,1,3,5,2020-06-02 00:00:00,tarj,-1,8,Sí,,No,0
CUST1263,Cliente_263,24,Female,Antofagasta,23,1570.92,2022-11-23,Herramientas,PROD1263,355.81,3,2,3,2021-09-04 00:00:00,tarj,-1,5,No,1315.67,Sí,0
CUST1264,Cliente_264,53,Male,Concepción,27,6721.26,2020-10-16,Tecnología,PROD1264,448.52,3,28,5,2021-01-16 00:00:00,Tarjeta,37,8,No,535.28,Sí,3
CUST1265,Cliente_265,33,Female,Valparaíso,5,6939.85,2019-01-14,Herramientas,PROD1265,262.86,2,3,2,2020-04-23 00:00:00,Efectivo,20,1,No,3527.04,Sí,2
CUST1266,Cliente_266,31,F,La Serena,22,126.11,2019-03-02,Electrodomésticos,PROD1266,238.11,2,27,1,2020-05-20 00:00:00,tarj,47,6,Sí,3849.66,Sí,4
CUST1267,Cliente_267,33,Male,nan,25,3244.25,2018-02-10,Muebles,PROD1267,409.4,4,-1,4,2022-03-29 00:00:00,Crédito,12,6,Unknown,3726.13,No,2
CUST1268,Cliente_268,42,Male,Antofagasta,16,964.15,2022-01-19,Electrodomésticos,PROD1268,22.47,3,14,5,2023-02-15 00:00:00,Efectivo,32,6,Unknown,1273.97,Sí,4
CUST1269,Cliente_269,58,Female,Unknown,25,6845.8,2021-06-28,Muebles,PROD1269,356.46,3,19,5,2020-10-01 00:00:00,Crédito,55,1,No,2058.3,No,0
CUST1270,Cliente_270,21,Male,Santiago,22,2199.88,,Tecnología,PROD1270,37.5,4,8,2,2021-03-12 00:00:00,Efectivo,26,7,Sí,1647.04,Sí,4
CUST1271,Cliente_271,46,M,Santiago,2,2720.13,2019-12-19,Accesorios,PROD1271,129.76,3,12,3,2019-07-09 00:00:00,tarj,4,3,No,830.43,Sí,0
CUST1272,Cliente_272,23,M.,Santiago,9,875.46,2023-08-09,Accesorios,PROD1272,336.86,3,2,1,2021-12-06 00:00:00,tarj,11,5,Sí,,No,2
CUST1273,Cliente_273,18,F.,Unknown,11,4889.69,2021-01-30,Herramientas,PROD1273,196.3,1,15,2,2021-01-06 00:00:00,Tarjeta,35,1,Sí,,Sí,1
CUST1274,Cliente_274,56,M.,La Serena,2,427.02,2020-03-17,Accesorios,PROD1274,154.66,4,26,1,2018-01-18 00:00:00,EFT,33,9,Unknown,3307.02,Sí,3
CUST1275,Cliente_275,18,F.,nan,18,8471.36,2021-09-27,Muebles,PROD1275,257.11,2,12,5,2019-12-08 00:00:00,tarj,43,1,Unknown,1280.95,Sí,3
CUST1276,Cliente_276,68,Female,Antofagasta,2,361.02,2021-08-31,Accesorios,PROD1276,426.44,4,15,4,2024-01-07 00:00:00,Crédito,45,1,Unknown,553.98,Sí,4
CUST1277,Cliente_277,57,F,Valparaíso,14,710.23,2023-03-31,Electrodomésticos,PROD1277,218.74,4,11,1,2018-02-20 00:00:00,Crédito,40,8,Sí,4687.32,No,2
CUST1278,Cliente_278,20,F,Valparaíso,23,6440.03,2024-01-29,Accesorios,PROD1278,271.11,3,26,4,2021-06-27 00:00:00,EFT,51,7,Sí,4944.34,Sí,3
CUST1279,Cliente_279,18,Female,Unknown,27,9177.64,2023-05-01,Electrodomésticos,PROD1279,87.41,4,21,2,2024-08-25 00:00:00,EFT,37,9,Sí,908.55,No,2
CUST1280,Cliente_280,18,Female,nan,4,8932.0,2019-12-01,Herramientas,PROD1280,227.87,2,19,1,2024-09-03 00:00:00,Crédito,3,3,No,1007.14,Sí,0
CUST1281,Cliente_281,56,Male,La Serena,8,927.94,2020-01-01,Herramientas,PROD1281,18.11,4,3,2,2020-10-31 00:00:00,tarj,10,4,Unknown,355.8,Sí,4
CUST1282,Cliente_282,38,F,nan,8,2955.62,,Tecnología,PROD1282,420.69,4,3,5,2023-12-10 00:00:00,EFT,53,1,Sí,1557.13,Sí,0
CUST1283,Cliente_283,62,M.,Antofagasta,1,5258.26,2023-02-05,Tecnología,PROD1283,111.35,3,27,5,2023-04-09 00:00:00,tarj,9,7,Sí,4243.97,No,3
CUST1284,Cliente_284,47,Female,Concepción,1,363.58,2023-01-03,Tecnología,PROD1284,460.75,3,27,1,2021-09-18 00:00:00,Tarjeta,17,3,Unknown,1674.14,Sí,4
CUST1285,Cliente_285,49,M.,Concepción,4,5333.56,2020-08-24,Electrodomésticos,PROD1285,185.27,4,5,4,2024-03-17 00:00:00,Crédito,58,5,Unknown,3014.12,Sí,2
CUST1286,Cliente_286,50,F.,Antofagasta,18,4532.88,,Tecnología,PROD1286,419.58,3,25,2,2024-05-28 00:00:00,Crédito,-1,3,Unknown,687.97,Sí,3
CUST1287,Cliente_287,65,M.,Antofagasta,29,5925.27,2019-03-02,Herramientas,PROD1287,200.91,3,12,2,2022-01-29 00:00:00,Crédito,9,6,Unknown,1723.22,No,3
CUST1288,Cliente_288,39,F,Valparaíso,19,9211.12,2024-06-26,Accesorios,PROD1288,84.84,1,21,3,2024-07-03 00:00:00,Tarjeta,12,6,Sí,3435.36,Sí,1
